Debit,Credit,payment_type_imps,payment_type_neft,payment_type_pos,payment_type_upi,category_food,category_medical,category_others,category_recharge,category_salary,category_shopping,category_travel
0.013653187013871299,0.0,0,1,0,0,0,0,0,0,0,1,0
0.004769583961091803,0.0,0,0,1,0,0,1,0,0,0,0,0
0.0,0.07724062473979423,0,1,0,0,0,0,0,0,1,0,0
0.0,0.15907927871882457,0,1,0,0,0,0,0,0,1,0,0
0.010352925049532911,0.0,0,1,0,0,0,0,0,0,0,1,0
0.02111845476004824,0.0,0,1,0,0,0,0,0,0,0,1,0
0.013652340311331002,0.0,0,0,0,1,0,0,0,0,0,1,0
0.0008992198081152768,0.0,0,0,1,0,0,0,0,1,0,0,0
0.0006273740168765836,0.0,0,1,0,0,1,0,0,0,0,0,0
0.0032708444786435074,0.0,0,0,0,1,0,0,0,0,0,0,1
0.006892039271236175,0.0,0,0,0,1,0,0,0,1,0,0,0
0.009247609158981112,0.0,0,0,1,0,1,0,0,0,0,0,0
0.024029179280046872,0.0,0,1,0,0,0,0,0,0,0,0,1
0.01897751311110742,0.0,0,1,0,0,0,0,0,0,0,1,0
0.01397092842485831,0.0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.15502643318495615,0,1,0,0,0,0,0,0,1,0,0
0.0009064276348685608,0.0,1,0,0,0,0,0,0,0,0,1,0
0.003920341313175502,0.0,0,0,1,0,0,1,0,0,0,0,0
0.002388178790707083,0.0,0,1,0,0,0,0,0,1,0,0,0
0.0066971891353605,0.0,0,1,0,0,0,0,0,0,0,1,0
0.013619036678079382,0.0,0,1,0,0,0,0,0,0,0,0,1
0.005894070065568752,0.0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.11664424703119665,0,1,0,0,0,0,0,0,1,0,0
0.0021947398257318998,0.0,0,1,0,0,0,0,0,1,0,0,0
0.009204666142963053,0.0,0,0,1,0,0,0,0,0,0,1,0
0.005535057333322724,0.0,0,0,1,0,0,0,0,0,0,0,1
0.0011751905604477169,0.0,1,0,0,0,0,0,0,1,0,0,0
0.002559516648348402,0.0,1,0,0,0,0,0,0,0,0,0,1
0.00706364850789682,0.0,0,0,0,1,0,0,0,0,0,0,1
0.0018426961067021486,0.0,1,0,0,0,0,0,0,0,0,0,1
0.006289404165761301,0.0,0,0,1,0,0,0,0,0,0,1,0
0.0050526865540521165,0.0,0,0,0,1,1,0,0,0,0,0,0
0.0,0.1897756279227741,0,1,0,0,0,0,0,0,1,0,0
0.010995485436330948,0.0,0,0,1,0,1,0,0,0,0,0,0
0.005965855243760722,0.0,0,0,0,1,0,1,0,0,0,0,0
0.009618671119685191,0.0,0,1,0,0,0,0,0,0,0,0,1
0.0032123568723984855,0.0,0,0,1,0,0,0,1,0,0,0,0
0.003493147316114146,0.0,1,0,0,0,1,0,0,0,0,0,0
0.010392383558942833,0.0,0,1,0,0,0,0,0,0,0,1,0
0.0074426781566082935,0.0,1,0,0,0,0,0,0,0,0,0,1
0.006173395062580056,0.0,0,1,0,0,0,1,0,0,0,0,0
0.0,0.09977488456165859,0,1,0,0,0,0,0,0,1,0,0
0.012879083788825827,0.0,0,0,1,0,0,0,0,0,0,1,0
0.023768753117941393,0.0,0,0,0,1,0,0,0,0,0,0,1
0.01857454783289144,0.0,0,0,1,0,0,0,0,0,0,1,0
0.008529344880952047,0.0,0,0,1,0,1,0,0,0,0,0,0
0.008744049105881573,0.0,0,0,0,1,1,0,0,0,0,0,0
0.0,0.1779883802239624,0,1,0,0,0,0,0,0,1,0,0
0.00707498129574385,0.0,0,0,0,1,0,0,0,0,0,1,0
0.0013330028877658548,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0054789578624477656,0.0,0,0,0,1,1,0,0,0,0,0,0
0.012529601887738509,0.0,0,0,1,0,0,1,0,0,0,0,0
0.0008478206218550359,0.0,0,1,0,0,0,0,0,0,0,1,0
0.0019103671789611435,0.0,1,0,0,0,0,0,0,0,0,1,0
0.0027957683674123684,0.0,0,1,0,0,0,0,0,0,0,1,0
0.0183734885450536,0.0,0,1,0,0,0,0,1,0,0,0,0
0.006855207710733324,0.0,0,1,0,0,0,1,0,0,0,0,0
0.0,0.11001901171510486,0,1,0,0,0,0,0,0,1,0,0
0.0036440666163414168,0.0,0,0,1,0,0,0,0,0,0,0,1
0.0,0.12535935321786457,0,1,0,0,0,0,0,0,1,0,0
0.022721794571705343,0.0,0,0,1,0,0,0,0,0,0,1,0
0.003335866891673886,0.0,1,0,0,0,0,0,0,0,0,0,1
0.010113221389343124,0.0,0,0,1,0,0,0,0,0,0,1,0
0.0020479671969199217,0.0,0,0,0,1,0,0,0,0,0,1,0
0.00709335908293257,0.0,0,0,1,0,1,0,0,0,0,0,0
0.00202907921717487,0.0,1,0,0,0,0,0,0,0,0,0,1
0.003475333997285623,0.0,1,0,0,0,0,0,0,0,0,1,0
0.013557683309390285,0.0,0,0,0,1,0,1,0,0,0,0,0
0.010418501075762714,0.0,0,0,1,0,0,0,1,0,0,0,0
0.0,0.22871866398033142,0,1,0,0,0,0,0,0,1,0,0
0.011213120554669187,0.0,0,0,0,1,0,0,1,0,0,0,0
0.0071932591275266555,0.0,0,0,0,1,0,0,0,0,0,1,0
0.01064676339649774,0.0,1,0,0,0,0,1,0,0,0,0,0
0.00390145333343045,0.0,1,0,0,0,0,0,1,0,0,0,0
0.03072708485601839,0.0,0,0,1,0,0,0,0,1,0,0,0
0.017383215648374247,0.0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.11028847032810268,0,1,0,0,0,0,0,0,1,0,0
0.0012283048621100948,0.0,0,1,0,0,0,0,0,0,0,1,0
0.0032157762480419863,0.0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.08493742802850528,0,1,0,0,0,0,0,0,1,0,0
0.0014763344306127863,0.0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.19522119849707892,0,1,0,0,0,0,0,0,1,0,0
0.029176739939255167,0.0,0,0,1,0,0,0,0,0,0,0,1
0.0009500653811760938,0.0,0,1,0,0,0,0,1,0,0,0,0
0.0,0.07733462193037487,0,1,0,0,0,0,0,0,1,0,0
0.010652516631707439,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0002357089610253159,0.0,1,0,0,0,0,0,0,1,0,0,0
0.014435268782084936,0.0,0,0,0,1,0,0,0,0,0,0,1
0.022612081461772446,0.0,1,0,0,0,0,0,0,0,0,1,0
0.013362507518691417,0.0,0,0,0,1,0,0,0,1,0,0,0
0.006923638644246431,0.0,0,0,1,0,0,0,0,0,0,1,0
0.018087531044809983,0.0,0,0,1,0,0,1,0,0,0,0,0
0.0015878277869124555,0.0,0,0,1,0,0,0,0,1,0,0,0
0.006977827606825337,0.0,0,0,1,0,0,0,0,0,0,0,1
0.024354030821340213,0.0,0,0,1,0,1,0,0,0,0,0,0
0.009463854816740405,0.0,0,0,1,0,1,0,0,0,0,0,0
0.00894872316225683,0.0,0,1,0,0,0,0,0,0,0,1,0
0.0001978787257313477,0.0,0,1,0,0,1,0,0,0,0,0,0
0.013052169327351603,0.0,1,0,0,0,0,0,0,0,0,0,1
0.014143362653737704,0.0,0,0,1,0,0,1,0,0,0,0,0
0.0034088244272293413,0.0,1,0,0,0,0,0,0,0,0,0,1
0.01155631731766893,0.0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.19244358151542115,0,1,0,0,0,0,0,0,1,0,0
0.0,0.13511469498029152,0,1,0,0,0,0,0,0,1,0,0
0.000975271064491042,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0,0.11952369430265013,0,1,0,0,0,0,0,0,1,0,0
0.013446721855968492,0.0,1,0,0,0,1,0,0,0,0,0,0
0.013894377831086989,0.0,0,1,0,0,0,0,0,0,0,1,0
0.0069834722904273065,0.0,0,1,0,0,0,0,0,0,0,1,0
0.005324630041737766,0.0,1,0,0,0,0,0,0,0,0,1,0
0.009160474783456095,0.0,1,0,0,0,1,0,0,0,0,0,0
0.025029254386904263,0.0,0,0,0,1,0,0,0,0,0,1,0
0.026647715437518173,0.0,0,0,1,0,0,0,0,0,0,1,0
0.007803623107471919,0.0,0,0,0,1,0,0,0,0,0,1,0
0.007826364669291394,0.0,0,1,0,0,0,0,0,0,0,1,0
0.003067277648667098,0.0,0,0,1,0,0,1,0,0,0,0,0
0.0019515190934516554,0.0,0,0,1,0,0,0,0,0,0,1,0
0.004983289511230211,0.0,0,0,0,1,0,0,0,1,0,0,0
0.011829107507894874,0.0,0,1,0,0,0,0,0,0,0,1,0
0.004294551270503756,0.0,0,0,0,1,0,0,0,0,0,1,0
0.008820295755151253,0.0,0,1,0,0,0,0,0,0,0,1,0
0.0064403017556670245,0.0,1,0,0,0,0,0,0,0,0,0,1
0.002641798767007879,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0,0.15582697592473457,0,1,0,0,0,0,0,0,1,0,0
0.015103306231217245,0.0,0,0,1,0,0,0,1,0,0,0,0
0.02011278924539275,0.0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.11713459904205897,0,1,0,0,0,0,0,0,1,0,0
0.008118325073442489,0.0,0,0,1,0,0,0,0,0,0,1,0
0.00933079225598475,0.0,0,1,0,0,0,0,0,0,0,1,0
0.025247226015226467,0.0,0,0,0,1,1,0,0,0,0,0,0
0.010860067305687546,0.0,0,1,0,0,0,0,0,0,0,0,1
0.0005178020240337384,0.0,0,0,1,0,1,0,0,0,0,0,0
0.002573726053800282,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0,0.15502643318495615,0,1,0,0,0,0,0,0,1,0,0
0.009321597934810003,0.0,0,1,0,0,0,0,1,0,0,0,0
0.015549703007686069,0.0,0,1,0,0,0,0,0,0,0,1,0
0.014892987491240017,0.0,0,1,0,0,1,0,0,0,0,0,0
0.00547699307834785,0.0,0,0,0,1,0,0,1,0,0,0,0
0.018137106564060354,0.0,0,0,1,0,0,0,0,0,0,1,0
0.005292401069402676,0.0,0,0,1,0,0,0,0,0,0,0,1
0.018056007657925137,0.0,0,1,0,0,0,0,0,0,0,1,0
0.005143750497776965,0.0,0,1,0,0,1,0,0,0,0,0,0
0.0017397349067700715,0.0,0,0,1,0,0,0,0,0,0,0,1
0.002379049600496975,0.0,0,0,1,0,0,0,0,0,0,1,0
0.0012636709759085878,0.0,0,0,1,0,0,0,0,0,0,1,0
0.004865326479109823,0.0,1,0,0,0,0,1,0,0,0,0,0
0.0,0.1196975891052243,0,1,0,0,0,0,0,0,1,0,0
0.011442218722783734,0.0,0,0,1,0,0,0,1,0,0,0,0
0.002458628784123971,0.0,0,1,0,0,0,0,0,1,0,0,0
0.007543316352134945,0.0,0,0,0,1,0,0,0,0,0,1,0
0.021522158189196786,0.0,0,0,1,0,0,0,0,0,0,0,1
0.01123651342613504,0.0,1,0,0,0,0,0,0,0,0,1,0
0.0024907817703336507,0.0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.15907927871882457,0,1,0,0,0,0,0,0,1,0,0
0.0024944942353180228,0.0,0,0,1,0,0,0,0,0,0,1,0
0.00951091193869144,0.0,0,1,0,0,0,0,0,0,0,0,1
0.0,0.19522119849707892,0,1,0,0,0,0,0,0,1,0,0
0.003610643576321294,0.0,0,0,1,0,0,1,0,0,0,0,0
0.036105762743245014,0.0,1,0,0,0,0,0,0,0,0,1,0
0.01818313244573795,0.0,0,0,0,1,0,0,0,0,0,1,0
0.024360685034894074,0.0,0,1,0,0,1,0,0,0,0,0,0
0.0,0.11952369430265013,0,1,0,0,0,0,0,0,1,0,0
0.026492627755554065,0.0,1,0,0,0,1,0,0,0,0,0,0
0.012996362945817517,0.0,0,1,0,0,0,0,0,0,0,0,1
0.0,0.11664424703119665,0,1,0,0,0,0,0,0,1,0,0
0.018692532575333376,0.0,1,0,0,0,0,0,0,0,0,1,0
0.0015220780781102848,0.0,0,0,1,0,0,0,0,0,0,0,1
0.0023663816278748626,0.0,0,1,0,0,1,0,0,0,0,0,0
0.018389847272338538,0.0,0,0,1,0,0,0,0,0,0,1,0
0.00017429046137157927,0.0,0,0,1,0,0,0,0,0,0,1,0
0.004888187447697799,0.0,1,0,0,0,1,0,0,0,0,0,0
0.012072284819532028,0.0,0,0,0,1,0,0,0,0,0,1,0
0.014201057833246296,0.0,0,1,0,0,0,0,0,0,0,0,1
0.008145517251178899,0.0,0,0,0,1,0,0,0,0,0,0,1
0.0006383920050611969,0.0,0,0,0,1,0,0,0,0,0,1,0
0.021609042896024024,0.0,1,0,0,0,0,0,0,1,0,0,0
0.001681952885975296,0.0,0,0,0,1,0,0,0,1,0,0,0
0.009726267473267347,0.0,0,0,1,0,0,0,0,0,0,0,1
0.0019218519390589968,0.0,0,0,1,0,0,0,0,0,0,1,0
0.01211847352862122,0.0,0,1,0,0,0,0,1,0,0,0,0
0.0,0.1779883802239624,0,1,0,0,0,0,0,0,1,0,0
0.023016902972480612,0.0,1,0,0,0,0,0,0,0,0,1,0
0.0006054683024366329,0.0,0,0,1,0,0,0,0,0,0,0,1
0.010075988187891672,0.0,1,0,0,0,0,0,0,0,0,1,0
0.001062633398392292,0.0,0,0,0,1,0,1,0,0,0,0,0
0.03548201435006662,0.0,0,0,0,1,0,0,0,0,0,0,1
0.0017980922510858171,0.0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.1897756279227741,0,1,0,0,0,0,0,0,1,0,0
0.007493426033222153,0.0,1,0,0,0,0,0,0,0,0,1,0
0.013560190851528852,0.0,1,0,0,0,0,0,0,0,0,0,1
0.02033765390080582,0.0,0,0,0,1,0,0,0,1,0,0,0
0.009717670185935117,0.0,1,0,0,0,0,0,0,0,0,1,0
0.02423274611002328,0.0,1,0,0,0,0,0,0,0,0,1,0
0.023436357239910808,0.0,0,0,1,0,0,0,0,0,0,0,1
0.03853292241628801,0.0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.223185362694818,0,1,0,0,0,0,0,0,1,0,0
0.013118613766443245,0.0,0,1,0,0,0,0,0,1,0,0,0
0.014401183577257658,0.0,0,1,0,0,0,0,0,0,0,0,1
0.014418215324510524,0.0,0,0,0,1,0,0,0,0,0,0,1
0.0005268769384399816,0.0,0,1,0,0,0,0,0,0,0,0,1
0.006920078151512881,0.0,0,1,0,0,0,0,0,0,0,1,0
0.01839877021449396,0.0,1,0,0,0,0,0,0,0,0,0,1
0.0022231477814748887,0.0,0,0,0,1,0,0,0,0,0,1,0
0.004520664269405724,0.0,0,0,1,0,0,0,0,0,0,0,1
0.010916025659472453,0.0,0,0,1,0,0,0,0,0,0,0,1
0.0,0.14953229739551802,0,1,0,0,0,0,0,0,1,0,0
0.00332458837963072,0.0,0,0,0,1,0,0,0,0,0,0,1
0.012869259868326247,0.0,0,0,1,0,0,0,0,0,0,1,0
0.032794048584291094,0.0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.18223548661836414,0,1,0,0,0,0,0,0,1,0,0
0.010771456628297397,0.0,0,0,1,0,0,0,0,0,0,0,1
0.01709096215488228,0.0,0,1,0,0,0,0,1,0,0,0,0
0.00847411382293893,0.0,1,0,0,0,0,0,0,1,0,0,0
0.030656276642295994,0.0,0,1,0,0,0,0,0,0,0,0,1
0.00878198789278327,0.0,0,0,1,0,0,0,0,0,0,1,0
0.01693127188475041,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0,0.09977488456165859,0,1,0,0,0,0,0,0,1,0,0
0.0020324551721752787,0.0,0,1,0,0,0,0,0,0,0,0,1
0.0018337188887428625,0.0,0,0,0,1,0,0,0,0,0,1,0
0.010536149308220685,0.0,0,1,0,0,0,0,0,0,0,0,1
0.008047961921311785,0.0,1,0,0,0,0,0,1,0,0,0,0
0.019909374387667163,0.0,0,1,0,0,1,0,0,0,0,0,0
0.013683527188231882,0.0,0,1,0,0,1,0,0,0,0,0,0
0.013723550166002001,0.0,0,1,0,0,1,0,0,0,0,0,0
0.0,0.22871866398033142,0,1,0,0,0,0,0,0,1,0,0
0.0,0.11072085740477361,0,1,0,0,0,0,0,0,1,0,0
0.003729518441946616,0.0,0,1,0,0,0,0,0,0,0,1,0
0.011240909766248116,0.0,0,1,0,0,0,0,0,0,0,0,1
0.009371716212099028,0.0,0,0,0,1,1,0,0,0,0,0,0
0.0025493236523825374,0.0,1,0,0,0,0,0,0,0,0,1,0
0.0077924965676795755,0.0,1,0,0,0,0,0,0,0,0,1,0
0.007748695993960448,0.0,0,0,1,0,0,0,0,0,0,1,0
0.001308611341508883,0.0,0,1,0,0,0,0,1,0,0,0,0
0.006761788197120731,0.0,0,0,1,0,0,0,0,0,0,1,0
0.008227647397587554,0.0,0,0,1,0,1,0,0,0,0,0,0
0.00377632589519987,0.0,0,0,0,1,0,0,0,0,0,1,0
0.005555497601058316,0.0,0,0,1,0,0,0,0,0,0,0,1
0.0012665693038349836,0.0,0,0,0,1,0,0,0,0,0,0,1
0.0026954015509050426,0.0,0,0,1,0,0,0,0,0,0,0,1
0.00905021891548455,0.0,0,0,0,1,0,0,0,1,0,0,0
0.006020760646950647,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0068975971135519605,0.0,0,1,0,0,0,0,0,1,0,0,0
0.021972224010006893,0.0,0,1,0,0,0,1,0,0,0,0,0
0.01934214881663387,0.0,0,0,1,0,0,0,0,0,0,0,1
0.002511732230625576,0.0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.19616117040288528,0,1,0,0,0,0,0,0,1,0,0
0.0,0.07724062473979423,0,1,0,0,0,0,0,0,1,0,0
0.02385467171545983,0.0,0,1,0,0,0,0,0,0,0,0,1
0.0008008829066725055,0.0,0,0,0,1,0,0,0,0,0,1,0
0.017804015955740295,0.0,1,0,0,0,0,1,0,0,0,0,0
0.004037663890810282,0.0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.2118994333457697,0,1,0,0,0,0,0,0,1,0,0
0.004676088461353798,0.0,0,0,1,0,0,0,1,0,0,0,0
0.011562591600595735,0.0,0,0,1,0,0,0,1,0,0,0,0
0.0,0.08493742802850528,0,1,0,0,0,0,0,0,1,0,0
0.020294678319305443,0.0,0,0,0,1,1,0,0,0,0,0,0
0.012440600424560534,0.0,0,0,0,1,0,0,0,0,0,1,0
0.007825300863535637,0.0,0,1,0,0,0,0,0,0,0,1,0
0.005615798019152433,0.0,0,1,0,0,0,0,0,0,0,1,0
0.00904183873136778,0.0,0,0,0,1,0,1,0,0,0,0,0
0.010685820264959059,0.0,0,1,0,0,0,0,0,0,0,1,0
0.01275706092657633,0.0,0,1,0,0,1,0,0,0,0,0,0
0.009850081437044392,0.0,0,0,1,0,0,0,0,0,0,1,0
0.017734955422902352,0.0,0,1,0,0,0,0,0,0,0,1,0
0.010551715608769191,0.0,0,0,1,0,1,0,0,0,0,0,0
0.025522187237607016,0.0,0,0,1,0,1,0,0,0,0,0,0
0.024592269034825642,0.0,0,0,1,0,0,0,0,0,0,1,0
0.014787735852384834,0.0,0,0,0,1,0,0,0,0,0,1,0
0.0006699153919460416,0.0,0,1,0,0,0,1,0,0,0,0,0
0.004005901690388431,0.0,0,0,1,0,0,1,0,0,0,0,0
0.020044857649275202,0.0,0,0,1,0,0,0,0,0,0,1,0
0.021841169653994245,0.0,0,0,1,0,0,0,1,0,0,0,0
0.009161864244035043,0.0,0,0,1,0,0,0,0,0,0,1,0
0.01182948743852193,0.0,0,0,1,0,0,0,0,0,0,0,1
0.022451924419727338,0.0,0,0,1,0,1,0,0,0,0,0,0
0.009144810786460629,0.0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.12535935321786457,0,1,0,0,0,0,0,0,1,0,0
0.009398170238902874,0.0,0,0,0,1,0,0,0,0,0,1,0
0.005066320635983027,0.0,0,0,0,1,0,0,0,0,0,1,0
0.012269121449829164,0.0,1,0,0,0,0,0,0,0,0,1,0
0.011733289003751445,0.0,0,0,1,0,0,0,0,0,0,0,1
0.014881437600177528,0.0,0,0,1,0,1,0,0,0,0,0,0
0.0036445768088977488,0.0,1,0,0,0,0,0,0,0,0,1,0
0.009344274365664838,0.0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.10326061371235716,0,1,0,0,0,0,0,0,1,0,0
0.027369030015724456,0.0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.06802733344304894,0,1,0,0,0,0,0,0,1,0,0
0.01266990484072977,0.0,1,0,0,0,0,0,0,0,0,1,0
0.006994707381827381,0.0,0,1,0,0,0,0,0,0,0,1,0
0.01240786125966911,0.0,0,1,0,0,0,0,0,0,0,1,0
0.013700450383877018,0.0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.13511469498029152,0,1,0,0,0,0,0,0,1,0,0
0.01340365943318193,0.0,0,0,0,1,0,0,1,0,0,0,0
0.01385133711862197,0.0,0,0,0,1,0,0,1,0,0,0,0
0.004570098671566048,0.0,0,0,1,0,0,0,0,0,0,1,0
0.000810153213972663,0.0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.11001901171510486,0,1,0,0,0,0,0,0,1,0,0
0.0,0.13375173571687232,0,1,0,0,0,0,0,0,1,0,0
0.009210853584603673,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0057297446417868035,0.0,0,1,0,0,0,0,0,0,0,0,1
0.018248057162321377,0.0,0,0,1,0,0,0,0,0,0,1,0
0.007206936630100659,0.0,0,0,1,0,0,0,0,1,0,0,0
0.0032223978961135272,0.0,0,0,1,0,0,0,0,0,0,1,0
0.023555090988446076,0.0,0,1,0,0,0,0,0,1,0,0,0
0.0,0.1104529654116188,0,1,0,0,0,0,0,0,1,0,0
0.014457098510399476,0.0,0,0,1,0,0,1,0,0,0,0,0
0.019996563038996044,0.0,0,1,0,0,0,0,0,0,0,1,0
0.006387144033361556,0.0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.09473663514653653,0,1,0,0,0,0,0,0,1,0,0
0.002643796116590114,0.0,0,0,0,1,0,1,0,0,0,0,0
0.0009384937797920564,0.0,0,1,0,0,0,0,0,1,0,0,0
0.004168099502658867,0.0,0,1,0,0,0,0,0,1,0,0,0
0.002015825065871015,0.0,1,0,0,0,0,0,1,0,0,0,0
0.004199177827952019,0.0,0,0,0,1,0,0,0,0,0,1,0
0.00814749289043959,0.0,1,0,0,0,0,0,0,0,0,1,0
0.0012699561139961654,0.0,0,1,0,0,0,0,0,0,0,0,1
0.03258456569169339,0.0,0,0,1,0,0,0,0,1,0,0,0
0.008586334475010393,0.0,0,0,1,0,0,0,0,0,0,0,1
0.003989249873762621,0.0,0,0,1,0,0,1,0,0,0,0,0
0.0,0.07733462193037487,0,1,0,0,0,0,0,0,1,0,0
0.010644527233378496,0.0,0,0,1,0,0,0,0,0,0,1,0
0.012696499984623664,0.0,1,0,0,0,0,0,0,0,0,1,0
0.02392083392037138,0.0,0,1,0,0,0,0,0,1,0,0,0
0.027907988748104805,0.0,0,0,0,1,0,0,0,0,0,1,0
0.00039270715128547726,0.0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.14743929328525587,0,1,0,0,0,0,0,0,1,0,0
0.0007429272033053616,0.0,0,0,1,0,0,0,0,0,0,0,1
0.013154848293103582,0.0,0,0,0,1,0,0,0,1,0,0,0
0.00451485675839216,0.0,1,0,0,0,0,1,0,0,0,0,0
0.010077692448133037,0.0,0,0,1,0,0,0,0,0,0,1,0
0.010826817948239791,0.0,1,0,0,0,1,0,0,0,0,0,0
0.0015651079354145286,0.0,0,0,1,0,0,0,1,0,0,0,0
0.028207591185440105,0.0,1,0,0,0,0,0,0,0,0,1,0
0.022457590813650855,0.0,1,0,0,0,0,0,0,0,0,0,1
0.0014802639988126189,0.0,1,0,0,0,0,0,0,0,0,0,1
0.03741629544821072,0.0,0,0,1,0,0,0,0,0,0,0,1
0.03342520019711669,0.0,1,0,0,0,0,0,0,0,0,1,0
0.0021836675617434216,0.0,0,0,0,1,0,0,0,0,0,1,0
0.01496834401732631,0.0,0,0,1,0,0,0,0,0,0,0,1
0.0050799655730747115,0.0,0,1,0,0,0,0,0,0,0,0,1
0.010016708154910221,0.0,1,0,0,0,0,1,0,0,0,0,0
0.0066620184144559206,0.0,1,0,0,0,0,0,0,0,0,0,1
0.0,0.21656482723825524,0,1,0,0,0,0,0,0,1,0,0
0.0,0.15017617815099538,0,1,0,0,0,0,0,0,1,0,0
0.0033756619110677706,0.0,0,0,0,1,1,0,0,0,0,0,0
0.0,0.19244358151542115,0,1,0,0,0,0,0,0,1,0,0
0.011839778130934751,0.0,0,1,0,0,1,0,0,0,0,0,0
5.821622722569629e-05,0.0,0,1,0,0,0,0,0,1,0,0,0
0.005623982810375288,0.0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.11028847032810268,0,1,0,0,0,0,0,0,1,0,0
0.0269631989750644,0.0,1,0,0,0,0,0,0,1,0,0,0
0.011715258581707461,0.0,0,0,0,1,1,0,0,0,0,0,0
0.011763672598755123,0.0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.22574051965876826,0,1,0,0,0,0,0,0,1,0,0
0.01690592508434541,0.0,0,0,1,0,1,0,0,0,0,0,0
0.0,0.22574051965876826,0,1,0,0,0,0,0,0,1,0,0
0.011964525638538276,0.0,1,0,0,0,0,0,0,0,0,1,0
0.009372443507870821,0.0,1,0,0,0,1,0,0,0,0,0,0
0.004583472229638407,0.0,0,1,0,0,0,0,0,0,0,0,1
0.008556135417739856,0.0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.223185362694818,0,1,0,0,0,0,0,0,1,0,0
0.01264941029719031,0.0,1,0,0,0,0,0,0,0,0,1,0
0.013505676234126754,0.0,1,0,0,0,0,0,0,0,0,0,1
0.004862308744414924,0.0,0,0,1,0,0,0,0,0,0,0,1
0.0009990004459408594,0.0,0,0,1,0,0,0,1,0,0,0,0
5.427580386509071e-05,0.0,0,1,0,0,0,0,0,0,0,1,0
0.003851041966800554,0.0,1,0,0,0,0,0,1,0,0,0,0
0.007810505279402013,0.0,0,0,1,0,1,0,0,0,0,0,0
0.0,0.1779883802239624,0,1,0,0,0,0,0,0,1,0,0
0.001544928191537488,0.0,0,0,0,1,0,0,0,0,0,0,1
0.007396554578483739,0.0,1,0,0,0,0,0,0,0,0,1,0
0.0039655204923128035,0.0,0,1,0,0,0,0,1,0,0,0,0
0.0,0.19244358151542115,0,1,0,0,0,0,0,0,1,0,0
0.001497729952496405,0.0,0,0,0,1,0,0,0,0,0,1,0
0.007520976431264073,0.0,0,1,0,0,0,0,0,0,0,0,1
0.0005580638153408627,0.0,1,0,0,0,0,0,0,0,0,1,0
0.003395005807565289,0.0,0,1,0,0,0,0,1,0,0,0,0
0.0007558774101075723,0.0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.15582697592473457,0,1,0,0,0,0,0,0,1,0,0
0.021767723636204005,0.0,0,0,1,0,0,0,0,0,0,0,1
0.0027127046771772334,0.0,0,0,0,1,0,0,0,0,0,0,1
0.02663601357420486,0.0,0,1,0,0,0,0,0,0,0,1,0
0.0035807810290347216,0.0,0,0,1,0,0,0,1,0,0,0,0
0.0013242861936651213,0.0,0,0,1,0,0,0,0,0,0,1,0
0.001145186896071095,0.0,0,1,0,0,0,0,1,0,0,0,0
0.001006425375909604,0.0,0,0,0,1,0,0,0,0,0,0,1
0.00730433998771695,0.0,0,0,0,1,0,0,0,0,0,1,0
0.016953134178547265,0.0,0,0,0,1,0,0,0,0,0,0,1
0.002969092719475149,0.0,0,0,1,0,0,0,0,0,0,0,1
0.0027643535321352536,0.0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.2118994333457697,0,1,0,0,0,0,0,0,1,0,0
0.0010314682318129569,0.0,0,0,1,0,0,0,0,0,0,0,1
0.00467152929382913,0.0,0,0,1,0,0,0,0,0,0,1,0
0.00039954590257247874,0.0,0,1,0,0,0,0,0,0,0,1,0
0.00913383621891911,0.0,0,1,0,0,0,0,0,0,0,0,1
