Debit,Credit,payment_type_imps,payment_type_neft,payment_type_pos,payment_type_upi,category_food,category_medical,category_others,category_recharge,category_salary,category_shopping,category_travel,cluster_label,is_anomaly
0.0085885706381296,0.0,1,0,0,0,0,0,0,1,0,0,0,22,0
0.0054189939543376,0.0,0,0,0,1,0,0,0,0,0,0,1,17,0
0.0095160572848978,0.0,0,0,0,1,0,0,1,0,0,0,0,7,0
0.0049986604188848,0.0,0,0,0,1,0,0,0,0,0,0,1,17,0
0.0008961803630988,0.0,0,1,0,0,1,0,0,0,0,0,0,8,0
0.0059172458338191,0.0,0,0,0,1,0,0,0,1,0,0,0,14,0
0.0022140294464255,0.0,0,0,0,1,1,0,0,0,0,0,0,15,0
0.0068759627781313,0.0,0,0,0,1,1,0,0,0,0,0,0,15,0
0.0036835794015552,0.0,0,0,0,1,0,1,0,0,0,0,0,6,0
0.0036984835372965,0.0,0,0,1,0,0,0,0,1,0,0,0,19,0
0.0050646815067063,0.0,0,0,1,0,1,0,0,0,0,0,0,5,0
0.0048375372675308,0.0,0,1,0,0,0,0,1,0,0,0,0,13,0
0.0012717146500413,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0007272306408275,0.0,0,1,0,0,0,0,0,0,0,0,1,20,0
0.0052523889467933,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0018015550473724,0.0,0,0,1,0,0,0,0,1,0,0,0,19,0
0.0004248384271736,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0025723800138644,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0028223200906631,0.0,0,0,1,0,0,1,0,0,0,0,0,9,0
0.0017243422887939,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.002342174619351,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.00316842603675,0.0,0,0,1,0,1,0,0,0,0,0,0,5,0
0.0022004496402985,0.0,0,0,1,0,1,0,0,0,0,0,0,5,0
0.0045367081970282,0.0,0,0,0,1,0,0,0,0,0,0,1,17,0
0.0097945898551727,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0030021792495113,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0017970501556516,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0005322719533441,0.0,1,0,0,0,0,0,0,1,0,0,0,22,0
0.0037468541337011,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.000876847321762,0.0,1,0,0,0,1,0,0,0,0,0,0,12,0
0.0011419412029999,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0018683577067695,0.0,0,0,0,1,0,0,0,0,0,0,1,17,0
0.0045555853216125,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0046469966304821,0.0,0,1,0,0,0,0,0,0,0,0,1,20,0
0.002668046545757,0.0,0,1,0,0,1,0,0,0,0,0,0,8,0
0.000200190874976,0.0,0,1,0,0,0,0,0,1,0,0,0,24,0
0.0033673902785587,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0034289173298201,0.0,0,0,1,0,0,0,0,0,0,0,1,11,0
0.0001414644551939,0.0,0,1,0,0,0,0,1,0,0,0,0,13,0
0.0024135690117551,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
5.427580386509071e-05,0.0,1,0,0,0,0,0,0,0,0,0,1,18,0
0.005701662340867,0.0,0,1,0,0,0,0,0,0,0,0,1,20,0
0.0054019622070847,0.0,1,0,0,0,0,0,1,0,0,0,0,23,0
0.0010044063160058,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0049147066054662,0.0,0,0,1,0,0,0,0,1,0,0,0,19,0
0.0003047152180593,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0027413405912964,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0065954002927919,0.0,0,0,1,0,0,0,0,1,0,0,0,19,0
0.0034345728685829,0.0,0,0,1,0,0,1,0,0,0,0,0,9,0
0.002253075459726,0.0,1,0,0,0,1,0,0,0,0,0,0,12,0
0.0040300435679476,0.0,0,1,0,0,0,0,0,0,0,0,1,20,0
0.0006055877092051,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0016320734222232,0.0,1,0,0,0,1,0,0,0,0,0,0,12,0
0.0138668382882058,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0061109995984567,0.0,0,0,0,1,1,0,0,0,0,0,0,15,0
0.0005869493981578,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0022750680154522,0.0,0,0,0,1,1,0,0,0,0,0,0,15,0
0.0022542586722503,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0019830424803365,0.0,0,0,1,0,0,1,0,0,0,0,0,9,0
0.0042260117853829,0.0,1,0,0,0,1,0,0,0,0,0,0,12,0
0.0008480485802312,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
5.427580386509071e-05,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0051310933803156,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0007723772544825,0.0,1,0,0,0,1,0,0,0,0,0,0,12,0
0.0007365769342531,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0003038468051975,0.0,0,0,1,0,1,0,0,0,0,0,0,5,0
0.0051655476606091,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0009400352126218,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0056507950574846,0.0,0,1,0,0,1,0,0,0,0,0,0,8,0
0.0006447422741134,0.0,0,0,0,1,1,0,0,0,0,0,0,15,0
0.0059357538829371,0.0,1,0,0,0,0,1,0,0,0,0,0,10,0
0.0038031381423092,0.0,0,1,0,0,0,0,0,0,0,0,1,20,0
0.000512428719451,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0050275460017018,0.0,0,0,0,1,0,0,0,0,0,0,1,17,0
0.0014751186526062,0.0,0,0,1,0,0,0,0,1,0,0,0,19,0
0.0004714504875329,0.0,0,1,0,0,0,0,0,0,0,0,1,20,0
0.0031576360069417,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0011783711225542,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0014574247405461,0.0,0,0,1,0,0,0,0,0,0,0,1,11,0
0.0004145477347607,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0054630550519152,0.0,1,0,0,0,0,0,0,1,0,0,0,22,0
0.0093255383581706,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0074823212037513,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0019343136636264,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0048016826714976,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0015136653285111,0.0,0,0,0,1,0,0,0,0,0,0,1,17,0
0.0005306219689066,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0009028997076173,0.0,1,0,0,0,1,0,0,0,0,0,0,12,0
0.0044248349101015,0.0,0,0,1,0,0,0,0,1,0,0,0,19,0
0.0026707277704679,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0017786398029805,0.0,0,1,0,0,0,0,1,0,0,0,0,13,0
0.0059131100175646,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0023952346452095,0.0,0,0,0,1,0,0,0,0,0,0,1,17,0
0.0017796601880932,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0017936633454904,0.0,1,0,0,0,0,0,0,0,0,0,1,18,0
0.0022850873288457,0.0,0,0,0,1,0,0,0,0,0,0,1,17,0
0.0003738951576658,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0012340906628021,0.0,0,0,1,0,0,0,0,0,0,0,1,11,0
0.001476225879005,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
7.189372979969916e-05,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0012204565808712,0.0,0,1,0,0,0,0,0,1,0,0,0,24,0
0.0053499985524643,0.0,0,0,0,1,0,1,0,0,0,0,0,6,0
0.0002053579315039,0.0,0,0,1,0,0,1,0,0,0,0,0,9,0
0.0016044253277344,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0038874935966763,0.0,0,0,1,0,0,0,0,0,0,0,1,11,0
0.0037196402456431,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0065912970420197,0.0,1,0,0,0,0,0,0,0,0,0,1,18,0
0.0064761020758964,0.0,0,0,1,0,0,0,1,0,0,0,0,16,0
0.0056839901391285,0.0,0,1,0,0,1,0,0,0,0,0,0,8,0
0.0038036917555086,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0041797253798467,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0010045691434174,0.0,0,1,0,0,1,0,0,0,0,0,0,8,0
0.0057311992333303,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0033934969402178,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0013676417057925,0.0,0,0,1,0,0,1,0,0,0,0,0,9,0
0.0005608318813379,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0015256168605222,0.0,0,0,0,1,0,0,1,0,0,0,0,7,0
0.0026778813214173,0.0,0,0,1,0,0,0,0,1,0,0,0,19,0
0.003533517659029,0.0,0,0,0,1,1,0,0,0,0,0,0,15,0
5.427580386509071e-05,0.0,1,0,0,0,0,1,0,0,0,0,0,10,0
0.0073555003604401,0.0,0,1,0,0,0,0,0,0,0,0,1,20,0
0.002383109430626,0.0,0,0,1,0,1,0,0,0,0,0,0,5,0
0.0023593474836939,0.0,0,0,1,0,0,0,0,0,0,0,1,11,0
0.0102552068922542,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0012021222143255,0.0,0,1,0,0,0,0,1,0,0,0,0,13,0
0.0027398208687882,0.0,0,0,0,1,1,0,0,0,0,0,0,15,0
0.0003413513856683,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0019323814450088,0.0,0,1,0,0,1,0,0,0,0,0,0,8,0
0.0112598737321185,0.0,0,0,0,1,0,0,0,1,0,0,0,14,0
0.0035477487748024,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0061257951825903,0.0,1,0,0,0,0,0,0,1,0,0,0,22,0
0.0026646271701135,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0021877599573548,0.0,0,1,0,0,0,0,1,0,0,0,0,13,0
0.0003554413843517,0.0,0,1,0,0,1,0,0,0,0,0,0,8,0
0.0042723850322052,0.0,0,1,0,0,0,1,0,0,0,0,0,21,0
0.0042626262426703,0.0,0,0,0,1,0,0,1,0,0,0,0,7,0
0.0042600210040847,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0061331984022375,0.0,0,0,1,0,0,0,0,0,0,0,1,11,0
0.003946903891587,0.0,0,1,0,0,0,0,0,1,0,0,0,24,0
0.0025336053795832,0.0,0,0,1,0,0,0,1,0,0,0,0,16,0
0.0019702225354635,0.0,1,0,0,0,0,1,0,0,0,0,0,10,0
0.0156030886883677,0.0,0,0,0,1,0,0,0,0,0,0,1,17,0
0.0103676229372195,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0030156939246737,0.0,1,0,0,0,0,0,0,1,0,0,0,22,0
0.0024436703725787,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0014246204446901,0.0,0,0,0,1,0,0,0,1,0,0,0,14,0
0.0033083382039535,0.0,1,0,0,0,1,0,0,0,0,0,0,12,0
0.0035990176991333,0.0,0,1,0,0,1,0,0,0,0,0,0,8,0
0.0030447749003846,0.0,1,0,0,0,0,0,0,0,0,0,1,18,0
0.0044407594309555,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0015590616108639,0.0,1,0,0,0,0,1,0,0,0,0,0,10,0
0.0041369886118833,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0001049911149966,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0019870697449832,0.0,1,0,0,0,0,0,0,0,0,0,1,18,0
0.0049541976803585,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0024666290376136,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0003892552101596,0.0,1,0,0,0,0,0,1,0,0,0,0,23,0
0.0001791861388802,0.0,1,0,0,0,0,0,1,0,0,0,0,23,0
0.0052662075664573,0.0,0,0,1,0,0,0,0,0,0,0,1,11,0
0.0015987697889716,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.004818638432625,0.0,0,0,1,0,0,1,0,0,0,0,0,9,0
0.0028374956054238,0.0,0,1,0,0,1,0,0,0,0,0,0,8,0
0.0024456568670002,0.0,0,0,0,1,1,0,0,0,0,0,0,15,0
0.0055614136636796,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0005256937259157,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0059075304649272,0.0,1,0,0,0,0,0,0,0,0,0,1,18,0
0.0006507994538247,0.0,0,1,0,0,0,1,0,0,0,0,0,21,0
0.002189996120474,0.0,0,0,1,0,1,0,0,0,0,0,0,5,0
0.0001269945258835,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0013460725013365,0.0,1,0,0,0,1,0,0,0,0,0,0,12,0
0.0005349640332158,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0080607275903808,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0052599549938521,0.0,0,1,0,0,0,0,0,0,0,0,1,20,0
0.0014550583154976,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0018026948392535,0.0,1,0,0,0,0,1,0,0,0,0,0,10,0
0.0029862764389788,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0022791387007421,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.001907023789443,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0010665304011098,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0041705744793151,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0052627013495276,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0020404011498611,0.0,0,0,0,1,0,0,0,1,0,0,0,14,0
0.0005340847651932,0.0,0,1,0,0,0,0,0,0,0,0,1,20,0
0.0035065968603119,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0010673445381677,0.0,0,0,0,1,0,0,1,0,0,0,0,7,0
0.0027424912383383,0.0,0,1,0,0,0,0,0,0,0,0,1,20,0
0.0020853306603006,0.0,0,1,0,0,0,0,0,0,0,0,1,20,0
0.0054715654979613,0.0,1,0,0,0,0,1,0,0,0,0,0,10,0
0.0016559547759239,0.0,0,0,0,1,0,0,0,1,0,0,0,14,0
0.0018306143127617,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0021907234162458,0.0,0,0,0,1,0,0,0,0,0,0,1,17,0
0.0082464811015287,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0026233558488545,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.002965174006436,0.0,0,0,0,1,0,0,1,0,0,0,0,7,0
0.0066868224568222,0.0,0,0,1,0,0,0,0,0,0,0,1,11,0
0.006269854021209,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0006856662302276,0.0,0,1,0,0,1,0,0,0,0,0,0,8,0
0.0002802585408377,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0001626754393444,0.0,0,0,1,0,0,0,0,0,0,0,1,11,0
0.0022402663700139,0.0,0,1,0,0,0,0,1,0,0,0,0,13,0
0.0048677906006052,0.0,1,0,0,0,1,0,0,0,0,0,0,12,0
0.0023532251730179,0.0,0,0,1,0,1,0,0,0,0,0,0,5,0
0.0014857784204853,0.0,0,1,0,0,0,0,0,1,0,0,0,24,0
0.001963264377408,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0016582994906508,0.0,0,0,1,0,0,0,0,1,0,0,0,19,0
0.0047721891996773,0.0,0,1,0,0,1,0,0,0,0,0,0,8,0
0.0019489898409915,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0063495851770869,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.004676794046804,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0037238194825407,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0032020444696641,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0020210029775597,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0052947349289688,0.0,1,0,0,0,1,0,0,0,0,0,0,12,0
0.0083035466817124,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0005546335845365,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0076350207503454,0.0,1,0,0,0,0,0,0,0,0,0,1,18,0
0.0004127240677509,0.0,0,1,0,0,0,0,0,0,0,0,1,20,0
0.0020071626475741,0.0,0,0,0,1,0,0,1,0,0,0,0,7,0
0.0029438870361602,0.0,0,0,0,1,0,0,0,0,0,0,1,17,0
0.002261205975145,0.0,0,1,0,0,0,1,0,0,0,0,0,21,0
0.0012771313752671,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.004680430525663,0.0,1,0,0,0,0,0,0,1,0,0,0,22,0
0.0001451009340529,0.0,0,0,1,0,0,0,0,0,0,0,1,11,0
0.0003765763823767,0.0,0,0,0,1,0,0,0,0,0,0,1,17,0
0.0005752366796837,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0001668329659205,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0009057003390967,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0032470716765505,0.0,0,0,0,1,1,0,0,0,0,0,0,15,0
0.0009215922944684,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0030684065853874,0.0,0,1,0,0,0,1,0,0,0,0,0,21,0
0.0004968189982594,0.0,0,0,0,1,0,0,1,0,0,0,0,7,0
0.0017288363253539,0.0,0,0,1,0,1,0,0,0,0,0,0,5,0
0.0028732525050101,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0006803472014489,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0007218356259233,0.0,0,0,1,0,1,0,0,0,0,0,0,5,0
0.0083108413497519,0.0,0,0,0,1,0,0,0,1,0,0,0,14,0
0.0023666964275372,0.0,0,0,0,1,0,0,1,0,0,0,0,7,0
0.0019076750990894,0.0,0,0,0,1,1,0,0,0,0,0,0,15,0
0.0003022619517246,0.0,0,0,1,0,0,1,0,0,0,0,0,9,0
0.0003523042428883,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0015853093896131,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0024725668105565,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0034583456706758,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0038621793617536,0.0,0,0,1,0,1,0,0,0,0,0,0,5,0
0.0066247200820398,0.0,0,1,0,0,0,1,0,0,0,0,0,21,0
0.0038169024861694,0.0,0,0,0,1,0,0,0,0,0,0,1,17,0
0.0025274179379425,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0099615096623794,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0028449205353925,0.0,1,0,0,0,0,0,0,1,0,0,0,22,0
0.0028205289891356,0.0,0,0,0,1,0,0,0,0,0,0,1,17,0
0.0036169829902127,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0027387244975501,0.0,0,1,0,0,0,0,1,0,0,0,0,13,0
0.0031276974735297,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.001155998636201,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0001446775827827,0.0,0,1,0,0,0,0,0,1,0,0,0,24,0
0.002818499074071,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0014291470467324,0.0,1,0,0,0,0,1,0,0,0,0,0,10,0
0.0015355384774688,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0002103513054595,0.0,0,0,1,0,0,0,1,0,0,0,0,16,0
0.002591050890394,0.0,1,0,0,0,1,0,0,0,0,0,0,12,0
0.0005192349052557,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0007286201014065,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0046514798118813,0.0,1,0,0,0,0,0,0,0,0,0,1,18,0
0.000708223254314,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0038708743455328,0.0,0,0,1,0,0,0,1,0,0,0,0,16,0
0.0050909835612593,0.0,1,0,0,0,0,0,0,0,0,0,1,18,0
0.0103465205046768,0.0,1,0,0,0,0,0,1,0,0,0,0,23,0
0.0050230953857848,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0083463051599974,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0002381839376815,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.002489902502311,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0061823939908608,0.0,1,0,0,0,1,0,0,0,0,0,0,12,0
0.0021705545275296,0.0,0,0,1,0,0,0,0,0,0,0,1,11,0
0.0024198758601642,0.0,0,0,0,1,0,1,0,0,0,0,0,6,0
0.0013882122354574,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0039149680085928,0.0,0,0,1,0,0,0,0,0,0,0,1,11,0
0.003667709156505,0.0,0,0,1,0,0,0,0,1,0,0,0,19,0
0.0021519922026077,0.0,0,0,0,1,0,0,0,0,0,0,1,17,0
0.00565971799964,0.0,1,0,0,0,1,0,0,0,0,0,0,12,0
0.0055822881378461,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0024871887121177,0.0,0,1,0,0,1,0,0,0,0,0,0,8,0
0.002717828313062,0.0,0,1,0,0,0,0,1,0,0,0,0,13,0
0.0025227176533278,0.0,0,0,0,1,1,0,0,0,0,0,0,15,0
0.0023518574227605,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0036309861476099,0.0,0,0,0,1,1,0,0,0,0,0,0,15,0
0.0009370174779269,0.0,0,0,0,1,0,0,0,1,0,0,0,14,0
0.004319453009317,0.0,0,0,1,0,0,0,1,0,0,0,0,16,0
0.0008598589951523,0.0,0,1,0,0,0,0,0,0,0,0,1,20,0
0.0043982397662076,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0037920658783207,0.0,1,0,0,0,0,0,0,0,0,0,1,18,0
0.0016600797370176,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0057710159630458,0.0,0,0,0,1,0,0,0,0,0,0,1,17,0
0.002201285487678,0.0,0,1,0,0,1,0,0,0,0,0,0,8,0
0.0021515688513376,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0006382834534534,0.0,0,1,0,0,0,0,0,0,0,0,1,20,0
0.0039648149068625,0.0,1,0,0,0,0,1,0,0,0,0,0,10,0
0.0016442746229321,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.003580954711607,0.0,0,0,1,0,1,0,0,0,0,0,0,5,0
0.0020424853407295,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0003703780855753,0.0,1,0,0,0,1,0,0,0,0,0,0,12,0
0.0015858521476517,0.0,1,0,0,0,0,0,0,1,0,0,0,22,0
0.0011150421146044,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0030231731304463,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0020033524861428,0.0,0,0,1,0,0,0,1,0,0,0,0,16,0
0.0018935525349237,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0086793414925136,0.0,0,0,1,0,0,0,0,0,0,0,1,11,0
0.002144708389729,0.0,0,1,0,0,0,0,1,0,0,0,0,13,0
0.0028892964326326,0.0,0,0,0,1,0,0,0,0,0,0,1,17,0
0.0003996001783763,0.0,0,1,0,0,0,0,1,0,0,0,0,13,0
0.0002353073200767,0.0,0,0,1,0,0,0,1,0,0,0,0,16,0
0.0001358089164312,0.0,0,0,0,1,1,0,0,0,0,0,0,15,0
0.0037131162940185,0.0,0,0,1,0,1,0,0,0,0,0,0,5,0
0.0007687299204628,0.0,1,0,0,0,1,0,0,0,0,0,0,12,0
0.0007637039810249,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0009003921654787,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0012289236062741,0.0,0,1,0,0,0,0,0,0,0,0,1,20,0
0.0032577205892689,0.0,1,0,0,0,1,0,0,0,0,0,0,12,0
5.427580386509071e-05,0.0,1,0,0,0,1,0,0,0,0,0,0,12,0
0.0038162294662014,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0064237150700058,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0034677353847445,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0064887266278754,0.0,0,1,0,0,0,0,1,0,0,0,0,13,0
0.0017642458597955,0.0,1,0,0,0,1,0,0,0,0,0,0,12,0
0.0008642336249438,0.0,0,0,0,1,0,0,0,0,0,0,1,17,0
8.234724962411562e-05,0.0,0,0,1,0,0,0,0,1,0,0,0,19,0
0.0080321242417439,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0011192322066628,0.0,0,0,1,0,1,0,0,0,0,0,0,5,0
0.0031691641876826,0.0,0,0,0,1,0,1,0,0,0,0,0,6,0
5.766261402627237e-05,0.0,1,0,0,0,0,0,0,0,0,0,1,18,0
0.0018666968671712,0.0,0,1,0,0,0,0,0,0,0,0,1,20,0
0.0010674639449362,0.0,0,0,0,1,1,0,0,0,0,0,0,15,0
0.0001375565973156,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0070733964422709,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0038173475477611,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0026581900597751,0.0,1,0,0,0,0,0,0,0,0,0,1,18,0
0.000656574399356,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0048211025541205,0.0,0,0,0,1,0,1,0,0,0,0,0,6,0
0.0017338622647918,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0005351377157882,0.0,0,1,0,0,1,0,0,0,0,0,0,8,0
0.0047666639228438,0.0,0,0,0,1,0,0,0,0,0,0,1,17,0
0.0005261604978289,0.0,1,0,0,0,0,0,0,0,0,0,1,18,0
0.0032948886597557,0.0,0,0,1,0,0,1,0,0,0,0,0,9,0
0.000315972019781,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.00163385366859,0.0,0,1,0,0,0,0,0,1,0,0,0,24,0
0.002898892394756,0.0,0,1,0,0,0,0,0,0,0,1,0,3,0
0.0043479478063462,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0007719973238555,0.0,0,0,0,1,0,0,0,0,0,1,0,4,0
0.0014509876302077,0.0,0,1,0,0,1,0,0,0,0,0,0,8,0
6.43276827409055e-05,0.0,0,0,0,1,1,0,0,0,0,0,0,15,0
0.0018832292770285,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0015987372234893,0.0,0,1,0,0,0,0,0,0,0,0,1,20,0
0.0024865916782752,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.000730888830008,0.0,0,0,0,1,0,1,0,0,0,0,0,6,0
0.0016929600189991,0.0,0,1,0,0,0,0,0,1,0,0,0,24,0
0.0054190807956237,0.0,0,0,0,1,1,0,0,0,0,0,0,15,0
0.0031829285315428,0.0,1,0,0,0,0,0,0,0,0,1,0,2,0
0.0086060908676172,0.0,0,1,0,0,1,0,0,0,0,0,0,8,0
